Name      Surname   FinalGrade
Name5959  Surname1       7.37           
Name6811  Surname1       7.37           
Name6682  Surname2       7.37           
Name8546  Surname2       7.37           
Name1013  Surname1       7.37           
Name2436  Surname2       7.37           
Name7676  Surname2       7.37           
Name3611  Surname1       7.37           
Name3253  Surname1       7.37           
Name6916  Surname2       7.37           
Name220   Surname2       7.37           
Name7709  Surname1       7.36           
Name5462  Surname2       7.36           
Name3132  Surname2       7.36           
Name7177  Surname1       7.36           
Name1114  Surname2       7.36           
Name6416  Surname2       7.36           
Name9514  Surname2       7.36           
Name3868  Surname2       7.36           
Name8990  Surname2       7.36           
Name1006  Surname2       7.36           
Name3602  Surname2       7.36           
Name5564  Surname2       7.36           
Name7988  Surname2       7.36           
Name2505  Surname1       7.36           
Name8235  Surname1       7.36           
Name9281  Surname1       7.36           
Name9013  Surname1       7.36           
Name4150  Surname2       7.35           
Name6453  Surname1       7.35           
Name5568  Surname2       7.35           
Name4424  Surname2       7.35           
Name4771  Surname1       7.35           
Name5630  Surname2       7.35           
Name6557  Surname1       7.35           
Name5546  Surname2       7.35           
Name9983  Surname1       7.35           
Name5263  Surname1       7.35           
Name3165  Surname1       7.35           
Name9421  Surname1       7.35           
Name2769  Surname1       7.35           
Name7523  Surname1       7.34           
Name5110  Surname2       7.34           
Name6541  Surname1       7.34           
Name1982  Surname2       7.34           
Name806   Surname2       7.34           
Name3204  Surname2       7.34           
Name6655  Surname1       7.34           
Name7199  Surname1       7.34           
Name5563  Surname1       7.34           
Name4476  Surname2       7.34           
Name3323  Surname1       7.34           
Name2112  Surname2       7.34           
Name22    Surname2       7.34           
Name5552  Surname2       7.34           
Name450   Surname2       7.34           
Name6073  Surname1       7.34           
Name893   Surname1       7.33           
Name864   Surname2       7.33           
Name8454  Surname2       7.33           
Name4011  Surname1       7.33           
Name141   Surname1       7.33           
Name851   Surname1       7.33           
Name5768  Surname2       7.33           
Name8119  Surname1       7.33           
Name5840  Surname2       7.33           
Name6003  Surname1       7.33           
Name822   Surname2       7.33           
Name5147  Surname1       7.33           
Name6369  Surname1       7.33           
Name2504  Surname2       7.33           
Name9440  Surname2       7.33           
Name474   Surname2       7.33           
Name3905  Surname1       7.33           
Name215   Surname1       7.33           
Name3632  Surname2       7.33           
Name6619  Surname1       7.33           
Name7570  Surname2       7.33           
Name1329  Surname1       7.33           
Name6980  Surname2       7.32           
Name6687  Surname1       7.32           
Name2056  Surname2       7.32           
Name3237  Surname1       7.32           
Name3249  Surname1       7.32           
Name6988  Surname2       7.32           
Name7947  Surname1       7.32           
Name1781  Surname1       7.32           
Name3111  Surname1       7.32           
Name2562  Surname2       7.32           
Name9618  Surname2       7.32           
Name1353  Surname1       7.31           
Name690   Surname2       7.31           
Name3352  Surname2       7.31           
Name988   Surname2       7.31           
Name2643  Surname1       7.31           
Name989   Surname1       7.31           
Name3117  Surname1       7.31           
Name9640  Surname2       7.31           
Name7877  Surname1       7.31           
Name7274  Surname2       7.31           
Name256   Surname2       7.31           
Name1463  Surname1       7.31           
Name1580  Surname2       7.31           
Name6139  Surname1       7.30           
Name4607  Surname1       7.30           
Name1249  Surname1       7.30           
Name5105  Surname1       7.30           
Name2839  Surname1       7.30           
Name6135  Surname1       7.30           
Name7254  Surname2       7.30           
Name9519  Surname1       7.30           
Name9089  Surname1       7.30           
Name5707  Surname1       7.30           
Name3594  Surname2       7.30           
Name6588  Surname2       7.30           
Name1586  Surname2       7.30           
Name2454  Surname2       7.30           
Name558   Surname2       7.30           
Name4084  Surname2       7.30           
Name6825  Surname1       7.29           
Name7619  Surname1       7.29           
Name9322  Surname2       7.29           
Name7306  Surname2       7.29           
Name9209  Surname1       7.29           
Name9286  Surname2       7.29           
Name4915  Surname1       7.29           
Name100   Surname2       7.29           
Name9030  Surname2       7.29           
Name5941  Surname1       7.29           
Name9776  Surname2       7.29           
Name6850  Surname2       7.29           
Name8241  Surname1       7.29           
Name9741  Surname1       7.28           
Name4133  Surname1       7.28           
Name9180  Surname2       7.28           
Name7732  Surname2       7.28           
Name8982  Surname2       7.28           
Name9329  Surname1       7.28           
Name8257  Surname1       7.28           
Name2001  Surname1       7.28           
Name795   Surname1       7.28           
Name666   Surname2       7.28           
Name2370  Surname2       7.28           
Name3597  Surname1       7.28           
Name3909  Surname1       7.28           
Name7373  Surname1       7.28           
Name6344  Surname2       7.28           
Name2727  Surname1       7.28           
Name6853  Surname1       7.28           
Name6164  Surname2       7.28           
Name1724  Surname2       7.28           
Name8906  Surname2       7.28           
Name9763  Surname1       7.28           
Name8344  Surname2       7.28           
Name9586  Surname2       7.28           
Name7665  Surname1       7.27           
Name5905  Surname1       7.27           
Name2087  Surname1       7.27           
Name4130  Surname2       7.27           
Name4991  Surname1       7.27           
Name8438  Surname2       7.27           
Name9238  Surname2       7.27           
Name456   Surname2       7.27           
Name320   Surname2       7.27           
Name8486  Surname2       7.26           
Name8771  Surname1       7.26           
Name4013  Surname1       7.26           
Name3077  Surname1       7.26           
Name8658  Surname2       7.26           
Name4616  Surname2       7.26           
Name916   Surname2       7.26           
Name3245  Surname1       7.25           
Name1469  Surname1       7.25           
Name24    Surname2       7.25           
Name2002  Surname2       7.25           
Name4198  Surname2       7.25           
Name262   Surname2       7.25           
Name5915  Surname1       7.25           
Name9852  Surname2       7.25           
Name5284  Surname2       7.25           
Name7740  Surname2       7.24           
Name9799  Surname1       7.24           
Name7048  Surname2       7.24           
Name3023  Surname1       7.24           
Name6379  Surname1       7.24           
Name8850  Surname2       7.24           
Name8633  Surname1       7.24           
Name9296  Surname2       7.24           
Name2646  Surname2       7.24           
Name34    Surname2       7.24           
Name5719  Surname1       7.24           
Name495   Surname1       7.24           
Name8262  Surname2       7.24           
Name4274  Surname2       7.24           
Name4061  Surname1       7.24           
Name9590  Surname2       7.24           
Name1208  Surname2       7.24           
Name6549  Surname1       7.24           
Name9886  Surname2       7.24           
Name2883  Surname1       7.24           
Name7042  Surname2       7.24           
Name6990  Surname2       7.24           
Name6799  Surname1       7.23           
Name5223  Surname1       7.23           
Name4403  Surname1       7.23           
Name6882  Surname2       7.23           
Name680   Surname2       7.23           
Name5440  Surname2       7.23           
Name6969  Surname1       7.23           
Name3967  Surname1       7.23           
Name4712  Surname2       7.23           
Name8038  Surname2       7.23           
Name9515  Surname1       7.23           
Name4906  Surname2       7.23           
Name2831  Surname1       7.23           
Name2090  Surname2       7.23           
Name6017  Surname1       7.23           
Name5500  Surname2       7.23           
Name5371  Surname1       7.23           
Name9271  Surname1       7.23           
Name4567  Surname1       7.23           
Name2406  Surname2       7.23           
Name6260  Surname2       7.23           
Name3238  Surname2       7.23           
Name2199  Surname1       7.23           
Name115   Surname1       7.22           
Name2837  Surname1       7.22           
Name8108  Surname2       7.22           
Name3344  Surname2       7.22           
Name9718  Surname2       7.22           
Name2017  Surname1       7.22           
Name6343  Surname1       7.22           
Name949   Surname1       7.22           
Name4804  Surname2       7.22           
Name8141  Surname1       7.22           
Name8960  Surname2       7.22           
Name1618  Surname2       7.22           
Name7364  Surname2       7.22           
Name793   Surname1       7.22           
Name431   Surname1       7.22           
Name5604  Surname2       7.21           
Name6719  Surname1       7.21           
Name5293  Surname1       7.21           
Name8029  Surname1       7.21           
Name8133  Surname1       7.21           
Name6409  Surname1       7.21           
Name3063  Surname1       7.21           
Name6277  Surname1       7.21           
Name1860  Surname2       7.21           
Name6238  Surname2       7.21           
Name8937  Surname1       7.21           
Name4520  Surname2       7.21           
Name9934  Surname2       7.21           
Name7257  Surname1       7.21           
Name1667  Surname1       7.21           
Name9872  Surname2       7.21           
Name3216  Surname2       7.20           
Name5929  Surname1       7.20           
Name5666  Surname2       7.20           
Name3955  Surname1       7.20           
Name5171  Surname1       7.20           
Name8305  Surname1       7.20           
Name3498  Surname2       7.20           
Name9041  Surname1       7.20           
Name4848  Surname2       7.20           
Name589   Surname1       7.20           
Name9621  Surname1       7.20           
Name4360  Surname2       7.20           
Name8536  Surname2       7.20           
Name8340  Surname2       7.20           
Name7256  Surname2       7.20           
Name6542  Surname2       7.20           
Name6580  Surname2       7.20           
Name9556  Surname2       7.20           
Name8714  Surname2       7.20           
Name5178  Surname2       7.20           
Name2664  Surname2       7.19           
Name7617  Surname1       7.19           
Name3088  Surname2       7.19           
Name3240  Surname2       7.19           
Name1738  Surname2       7.19           
Name5256  Surname2       7.19           
Name6781  Surname1       7.19           
Name3572  Surname2       7.19           
Name9302  Surname2       7.19           
Name1637  Surname1       7.19           
Name6259  Surname1       7.19           
Name7739  Surname1       7.19           
Name168   Surname2       7.19           
Name4687  Surname1       7.19           
Name8886  Surname2       7.18           
Name5456  Surname2       7.18           
Name433   Surname1       7.18           
Name4954  Surname2       7.18           
Name2904  Surname2       7.18           
Name9703  Surname1       7.18           
Name9459  Surname1       7.18           
Name6263  Surname1       7.18           
Name3051  Surname1       7.18           
Name2705  Surname1       7.18           
Name3803  Surname1       7.18           
Name9378  Surname2       7.18           
Name9352  Surname2       7.18           
Name7553  Surname1       7.18           
Name5169  Surname1       7.18           
Name249   Surname1       7.18           
Name5055  Surname1       7.17           
Name4017  Surname1       7.17           
Name744   Surname2       7.17           
Name8832  Surname2       7.17           
Name9565  Surname1       7.17           
Name3425  Surname1       7.17           
Name6767  Surname1       7.17           
Name4511  Surname1       7.17           
Name8223  Surname1       7.17           
Name7994  Surname2       7.17           
Name1583  Surname1       7.17           
Name6024  Surname2       7.17           
Name6757  Surname1       7.17           
Name3827  Surname1       7.17           
Name750   Surname2       7.17           
Name9096  Surname2       7.17           
Name7049  Surname1       7.17           
Name4630  Surname2       7.17           
Name1308  Surname2       7.17           
Name7567  Surname1       7.17           
Name7000  Surname2       7.17           
Name7328  Surname2       7.16           
Name8735  Surname1       7.16           
Name5129  Surname1       7.16           
Name4019  Surname1       7.16           
Name5583  Surname1       7.16           
Name5074  Surname2       7.16           
Name3824  Surname2       7.16           
Name9351  Surname1       7.16           
Name1043  Surname1       7.16           
Name527   Surname1       7.16           
Name2198  Surname2       7.16           
Name2788  Surname2       7.16           
Name9114  Surname2       7.16           
Name4932  Surname2       7.16           
Name7743  Surname1       7.16           
Name3878  Surname2       7.16           
Name9637  Surname1       7.16           
Name7344  Surname2       7.16           
Name4410  Surname2       7.16           
Name1555  Surname1       7.16           
Name408   Surname2       7.16           
Name7178  Surname2       7.16           
Name2570  Surname2       7.16           
Name9497  Surname1       7.15           
Name2068  Surname2       7.15           
Name2907  Surname1       7.15           
Name3518  Surname2       7.15           
Name8596  Surname2       7.15           
Name981   Surname1       7.15           
Name571   Surname1       7.15           
Name4994  Surname2       7.15           
Name9153  Surname1       7.15           
Name6005  Surname1       7.15           
Name8703  Surname1       7.15           
Name2999  Surname1       7.15           
Name6234  Surname2       7.15           
Name9826  Surname2       7.15           
Name2355  Surname1       7.15           
Name995   Surname1       7.15           
Name9073  Surname1       7.15           
Name1749  Surname1       7.15           
Name9521  Surname1       7.14           
Name1215  Surname1       7.14           
Name9152  Surname2       7.14           
Name8     Surname2       7.14           
Name2     Surname2       7.14           
Name6666  Surname2       7.14           
Name2702  Surname2       7.14           
Name1853  Surname1       7.14           
Name9189  Surname1       7.14           
Name5885  Surname1       7.14           
Name9098  Surname2       7.14           
Name5407  Surname1       7.14           
Name2169  Surname1       7.14           
Name1426  Surname2       7.14           
Name9938  Surname2       7.13           
Name8249  Surname1       7.13           
Name6630  Surname2       7.13           
Name6086  Surname2       7.13           
Name7505  Surname1       7.13           
Name4548  Surname2       7.13           
Name4883  Surname1       7.13           
Name6547  Surname1       7.13           
Name2401  Surname1       7.13           
Name9601  Surname1       7.13           
Name3052  Surname2       7.13           
Name9366  Surname2       7.13           
Name8921  Surname1       7.13           
Name447   Surname1       7.13           
Name7392  Surname2       7.13           
Name5183  Surname1       7.12           
Name4125  Surname1       7.12           
Name9879  Surname1       7.12           
Name8345  Surname1       7.12           
Name7899  Surname1       7.12           
Name344   Surname2       7.12           
Name7335  Surname1       7.12           
Name7193  Surname1       7.12           
Name329   Surname1       7.12           
Name616   Surname2       7.12           
Name6912  Surname2       7.12           
Name9739  Surname1       7.12           
Name3106  Surname2       7.12           
Name7245  Surname1       7.11           
Name6814  Surname2       7.11           
Name3884  Surname2       7.11           
Name4127  Surname1       7.11           
Name3172  Surname2       7.11           
Name2455  Surname1       7.11           
Name7359  Surname1       7.11           
Name5435  Surname1       7.11           
Name1113  Surname1       7.11           
Name7155  Surname1       7.11           
Name1477  Surname1       7.11           
Name2061  Surname1       7.11           
Name6927  Surname1       7.11           
Name1845  Surname1       7.11           
Name147   Surname1       7.11           
Name9299  Surname1       7.11           
Name1984  Surname2       7.11           
Name8462  Surname2       7.11           
Name4438  Surname2       7.11           
Name12    Surname2       7.11           
Name3728  Surname2       7.11           
Name9642  Surname2       7.11           
Name4269  Surname1       7.10           
Name2938  Surname2       7.10           
Name5495  Surname1       7.10           
Name3956  Surname2       7.10           
Name1705  Surname1       7.10           
Name126   Surname2       7.10           
Name1970  Surname2       7.10           
Name8131  Surname1       7.10           
Name4542  Surname2       7.10           
Name9256  Surname2       7.10           
Name9723  Surname1       7.10           
Name6205  Surname1       7.10           
Name6193  Surname1       7.10           
Name7787  Surname1       7.10           
Name6948  Surname2       7.10           
Name2234  Surname2       7.10           
Name2906  Surname2       7.10           
Name8655  Surname1       7.10           
Name2601  Surname1       7.10           
Name7406  Surname2       7.10           
Name9284  Surname2       7.10           
Name7462  Surname2       7.09           
Name2132  Surname2       7.09           
Name3336  Surname2       7.09           
Name9042  Surname2       7.09           
Name3122  Surname2       7.09           
Name3900  Surname2       7.09           
Name7348  Surname2       7.09           
Name5202  Surname2       7.09           
Name7644  Surname2       7.09           
Name2964  Surname2       7.09           
Name5382  Surname2       7.09           
Name8073  Surname1       7.08           
Name7949  Surname1       7.08           
Name4469  Surname1       7.08           
Name2059  Surname1       7.08           
Name1049  Surname1       7.08           
Name819   Surname1       7.08           
Name3334  Surname2       7.08           
Name7179  Surname1       7.08           
Name42    Surname2       7.08           
Name6423  Surname1       7.08           
Name1935  Surname1       7.08           
Name8763  Surname1       7.08           
Name2828  Surname2       7.08           
Name2521  Surname1       7.08           
Name6470  Surname2       7.08           
Name4719  Surname1       7.08           
Name2936  Surname2       7.08           
Name3629  Surname1       7.08           
Name8445  Surname1       7.08           
Name3713  Surname1       7.08           
Name6105  Surname1       7.07           
Name3486  Surname2       7.07           
Name1133  Surname1       7.07           
Name4037  Surname1       7.07           
Name7250  Surname2       7.07           
Name6374  Surname2       7.07           
Name2582  Surname2       7.07           
Name6554  Surname2       7.07           
Name5078  Surname2       7.07           
Name2617  Surname1       7.07           
Name9660  Surname2       7.07           
Name1217  Surname1       7.07           
Name4846  Surname2       7.07           
Name3970  Surname2       7.07           
Name5752  Surname2       7.07           
Name697   Surname1       7.07           
Name6958  Surname2       7.07           
Name326   Surname2       7.07           
Name1155  Surname1       7.07           
Name8467  Surname1       7.07           
Name5979  Surname1       7.07           
Name8680  Surname2       7.06           
Name8629  Surname1       7.06           
Name212   Surname2       7.06           
Name2584  Surname2       7.06           
Name1473  Surname1       7.06           
Name4604  Surname2       7.06           
Name4969  Surname1       7.06           
Name7231  Surname1       7.06           
Name7443  Surname1       7.06           
Name5030  Surname2       7.06           
Name6189  Surname1       7.06           
Name9168  Surname2       7.06           
Name20    Surname2       7.06           
Name2039  Surname1       7.06           
Name8371  Surname1       7.06           
Name6944  Surname2       7.06           
Name2334  Surname2       7.06           
Name9117  Surname1       7.06           
Name332   Surname2       7.06           
Name5656  Surname2       7.06           
Name5759  Surname1       7.06           
Name4483  Surname1       7.06           
Name3863  Surname1       7.06           
Name2510  Surname2       7.05           
Name7741  Surname1       7.05           
Name9138  Surname2       7.05           
Name9861  Surname1       7.05           
Name3599  Surname1       7.05           
Name4466  Surname2       7.05           
Name4230  Surname2       7.05           
Name3722  Surname2       7.05           
Name8063  Surname1       7.05           
Name6645  Surname1       7.05           
Name3554  Surname2       7.05           
Name5765  Surname1       7.05           
Name3417  Surname1       7.05           
Name4237  Surname1       7.05           
Name6077  Surname1       7.05           
Name9093  Surname1       7.05           
Name2681  Surname1       7.05           
Name4362  Surname2       7.05           
Name4101  Surname1       7.05           
Name1385  Surname1       7.05           
Name2592  Surname2       7.05           
Name120   Surname2       7.04           
Name8096  Surname2       7.04           
Name4760  Surname2       7.04           
Name7187  Surname1       7.04           
Name2259  Surname1       7.04           
Name6473  Surname1       7.04           
Name9274  Surname2       7.04           
Name378   Surname2       7.04           
Name882   Surname2       7.04           
Name5212  Surname2       7.04           
Name428   Surname2       7.04           
Name8981  Surname1       7.04           
Name5681  Surname1       7.04           
Name4571  Surname1       7.04           
Name7535  Surname1       7.04           
Name9144  Surname2       7.04           
Name39    Surname1       7.04           
Name5776  Surname2       7.04           
Name476   Surname2       7.04           
Name3743  Surname1       7.04           
Name2153  Surname1       7.04           
Name5166  Surname2       7.04           
Name7468  Surname2       7.04           
Name7036  Surname2       7.03           
Name5071  Surname1       7.03           
Name1223  Surname1       7.03           
Name9581  Surname1       7.03           
Name6849  Surname1       7.03           
Name2872  Surname2       7.03           
Name990   Surname2       7.03           
Name961   Surname1       7.03           
Name1171  Surname1       7.03           
Name125   Surname1       7.03           
Name4678  Surname2       7.03           
Name6626  Surname2       7.03           
Name3134  Surname2       7.03           
Name323   Surname1       7.03           
Name4499  Surname1       7.03           
Name58    Surname2       7.03           
Name3403  Surname1       7.03           
Name1144  Surname2       7.02           
Name3281  Surname1       7.02           
Name2124  Surname2       7.02           
Name9684  Surname2       7.02           
Name8681  Surname1       7.02           
Name1047  Surname1       7.02           
Name338   Surname2       7.02           
Name2134  Surname2       7.02           
Name7896  Surname2       7.02           
Name6784  Surname2       7.02           
Name6430  Surname2       7.02           
Name1000  Surname2       7.02           
Name9305  Surname1       7.02           
Name2851  Surname1       7.02           
Name446   Surname2       7.02           
Name1202  Surname2       7.02           
Name9889  Surname1       7.02           
Name2131  Surname1       7.02           
Name5320  Surname2       7.02           
Name8267  Surname1       7.01           
Name5658  Surname2       7.01           
Name3818  Surname2       7.01           
Name810   Surname2       7.01           
Name1201  Surname1       7.01           
Name8475  Surname1       7.01           
Name7700  Surname2       7.01           
Name3867  Surname1       7.01           
Name8622  Surname2       7.01           
Name5902  Surname2       7.01           
Name4666  Surname2       7.01           
Name3892  Surname2       7.01           
Name8535  Surname1       7.00           
Name7796  Surname2       7.00           
Name6517  Surname1       7.00           
Name8079  Surname1       7.00           
Name7532  Surname2       7.00           
Name7246  Surname2       7.00           
Name6364  Surname2       7.00           
Name4793  Surname1       7.00           
Name7653  Surname1       7.00           
Name364   Surname2       7.00           
Name494   Surname2       7.00           
Name3762  Surname2       7.00           
Name5796  Surname2       7.00           
Name8494  Surname2       7.00           
Name1105  Surname1       6.99           
Name3195  Surname1       6.99           
Name8975  Surname1       6.99           
Name3958  Surname2       6.99           
Name6532  Surname2       6.99           
Name5684  Surname2       6.99           
Name7790  Surname2       6.99           
Name233   Surname1       6.99           
Name9484  Surname2       6.99           
Name2708  Surname2       6.99           
Name9197  Surname1       6.99           
Name353   Surname1       6.99           
Name2081  Surname1       6.99           
Name7636  Surname2       6.99           
Name3158  Surname2       6.99           
Name8944  Surname2       6.99           
Name8435  Surname1       6.99           
Name6389  Surname1       6.99           
Name9988  Surname2       6.99           
Name9125  Surname1       6.99           
Name1366  Surname2       6.99           
Name9644  Surname2       6.99           
Name6060  Surname2       6.98           
Name8014  Surname2       6.98           
Name8766  Surname2       6.98           
Name488   Surname2       6.98           
Name8732  Surname2       6.98           
Name2387  Surname1       6.98           
Name5678  Surname2       6.98           
Name1532  Surname2       6.98           
Name94    Surname2       6.98           
Name3071  Surname1       6.98           
Name6106  Surname2       6.98           
Name5227  Surname1       6.98           
Name8578  Surname2       6.98           
Name1873  Surname1       6.98           
Name8653  Surname1       6.98           
Name5884  Surname2       6.98           
Name4996  Surname2       6.97           
Name4163  Surname1       6.97           
Name4598  Surname2       6.97           
Name1684  Surname2       6.97           
Name2271  Surname1       6.97           
Name1889  Surname1       6.97           
Name8285  Surname1       6.97           
Name1501  Surname1       6.97           
Name2076  Surname2       6.97           
Name1124  Surname2       6.97           
Name1576  Surname2       6.97           
Name528   Surname2       6.97           
Name1261  Surname1       6.97           
Name5512  Surname2       6.96           
Name8157  Surname1       6.96           
Name7603  Surname1       6.96           
Name6509  Surname1       6.96           
Name2048  Surname2       6.96           
Name3128  Surname2       6.96           
Name4263  Surname1       6.96           
Name3123  Surname1       6.96           
Name9974  Surname2       6.96           
Name5675  Surname1       6.96           
Name9482  Surname2       6.96           
Name5047  Surname1       6.96           
Name7671  Surname1       6.96           
Name289   Surname1       6.96           
Name1836  Surname2       6.96           
Name9454  Surname2       6.95           
Name2481  Surname1       6.95           
Name241   Surname1       6.95           
Name8452  Surname2       6.95           
Name2670  Surname2       6.95           
Name8612  Surname2       6.95           
Name3844  Surname2       6.95           
Name9795  Surname1       6.95           
Name4306  Surname2       6.95           
Name8182  Surname2       6.95           
Name7716  Surname2       6.95           
Name6952  Surname2       6.95           
Name5507  Surname1       6.95           
Name8772  Surname2       6.95           
Name2805  Surname1       6.95           
Name4868  Surname2       6.95           
Name4311  Surname1       6.95           
Name6023  Surname1       6.95           
Name6697  Surname1       6.94           
Name6725  Surname1       6.94           
Name7828  Surname2       6.94           
Name1978  Surname2       6.94           
Name7579  Surname1       6.94           
Name4978  Surname2       6.94           
Name950   Surname2       6.94           
Name622   Surname2       6.94           
Name5691  Surname1       6.94           
Name5558  Surname2       6.94           
Name796   Surname2       6.94           
Name5875  Surname1       6.94           
Name3205  Surname1       6.94           
Name9091  Surname1       6.94           
Name2942  Surname2       6.94           
Name6785  Surname1       6.94           
Name1502  Surname2       6.93           
Name1138  Surname2       6.93           
Name789   Surname1       6.93           
Name2972  Surname2       6.93           
Name7607  Surname1       6.93           
Name6050  Surname2       6.93           
Name3290  Surname2       6.93           
Name7078  Surname2       6.93           
Name4727  Surname1       6.93           
Name6985  Surname1       6.93           
Name1408  Surname2       6.93           
Name9473  Surname1       6.93           
Name6902  Surname2       6.93           
Name6699  Surname1       6.93           
Name9376  Surname2       6.93           
Name8466  Surname2       6.92           
Name4967  Surname1       6.92           
Name8608  Surname2       6.92           
Name28    Surname2       6.92           
Name7338  Surname2       6.92           
Name5510  Surname2       6.92           
Name2978  Surname2       6.92           
Name4675  Surname1       6.92           
Name6290  Surname2       6.92           
Name6291  Surname1       6.92           
Name6278  Surname2       6.92           
Name2192  Surname2       6.92           
Name3185  Surname1       6.92           
Name6444  Surname2       6.92           
Name1764  Surname2       6.91           
Name1645  Surname1       6.91           
Name8317  Surname1       6.91           
Name402   Surname2       6.91           
Name1187  Surname1       6.91           
Name7858  Surname2       6.91           
Name730   Surname2       6.91           
Name3090  Surname2       6.91           
Name2117  Surname1       6.91           
Name5789  Surname1       6.91           
Name5112  Surname2       6.91           
Name7460  Surname2       6.91           
Name3528  Surname2       6.91           
Name4529  Surname1       6.91           
Name9647  Surname1       6.91           
Name9502  Surname2       6.91           
Name2013  Surname1       6.91           
Name6187  Surname1       6.91           
Name9199  Surname1       6.90           
Name6956  Surname2       6.90           
Name1354  Surname2       6.90           
Name9496  Surname2       6.90           
Name1403  Surname1       6.90           
Name5346  Surname2       6.90           
Name5984  Surname2       6.90           
Name245   Surname1       6.90           
Name5539  Surname1       6.90           
Name5881  Surname1       6.90           
Name2529  Surname1       6.90           
Name1742  Surname2       6.90           
Name3658  Surname2       6.90           
Name9035  Surname1       6.90           
Name9204  Surname2       6.90           
Name613   Surname1       6.90           
Name5847  Surname1       6.89           
Name3727  Surname1       6.89           
Name2371  Surname1       6.89           
Name376   Surname2       6.89           
Name3346  Surname2       6.89           
Name5249  Surname1       6.89           
Name1522  Surname2       6.89           
Name3311  Surname1       6.89           
Name3679  Surname1       6.89           
Name5075  Surname1       6.89           
Name1446  Surname2       6.89           
Name9236  Surname2       6.89           
Name510   Surname2       6.89           
Name8221  Surname1       6.89           
Name4359  Surname1       6.89           
Name9789  Surname1       6.89           
Name6538  Surname2       6.89           
Name4606  Surname2       6.89           
Name2185  Surname1       6.89           
Name5480  Surname2       6.89           
Name548   Surname2       6.89           
Name8420  Surname2       6.88           
Name8805  Surname1       6.88           
Name7753  Surname1       6.88           
Name7218  Surname2       6.88           
Name8794  Surname2       6.88           
Name6095  Surname1       6.88           
Name1069  Surname1       6.88           
Name3506  Surname2       6.88           
Name4482  Surname2       6.88           
Name5560  Surname2       6.88           
Name3053  Surname1       6.88           
Name2388  Surname2       6.88           
Name2030  Surname2       6.88           
Name7197  Surname1       6.88           
Name3710  Surname2       6.88           
Name246   Surname2       6.88           
Name4749  Surname1       6.88           
Name9437  Surname1       6.88           
Name9438  Surname2       6.88           
Name1482  Surname2       6.88           
Name1817  Surname1       6.88           
Name9727  Surname1       6.88           
Name5351  Surname1       6.88           
Name778   Surname2       6.88           
Name9068  Surname2       6.87           
Name2680  Surname2       6.87           
Name382   Surname2       6.87           
Name9669  Surname1       6.87           
Name9033  Surname1       6.87           
Name1370  Surname2       6.87           
Name9625  Surname1       6.87           
Name1355  Surname1       6.87           
Name2724  Surname2       6.87           
Name1197  Surname1       6.87           
Name159   Surname1       6.87           
Name4033  Surname1       6.87           
Name2902  Surname2       6.87           
Name7548  Surname2       6.87           
Name7285  Surname1       6.87           
Name1545  Surname1       6.87           
Name8485  Surname1       6.87           
Name2121  Surname1       6.86           
Name7829  Surname1       6.86           
Name698   Surname2       6.86           
Name2832  Surname2       6.86           
Name242   Surname2       6.86           
Name1945  Surname1       6.86           
Name7458  Surname2       6.86           
Name8745  Surname1       6.86           
Name1310  Surname2       6.86           
Name1387  Surname1       6.86           
Name6148  Surname2       6.86           
Name5663  Surname1       6.86           
Name3303  Surname1       6.86           
Name4432  Surname2       6.86           
Name2873  Surname1       6.85           
Name8713  Surname1       6.85           
Name5167  Surname1       6.85           
Name3066  Surname2       6.85           
Name9447  Surname1       6.85           
Name5316  Surname2       6.85           
Name2502  Surname2       6.85           
Name9014  Surname2       6.85           
Name4570  Surname2       6.85           
Name3255  Surname1       6.85           
Name5127  Surname1       6.85           
Name5801  Surname1       6.85           
Name5476  Surname2       6.85           
Name3552  Surname2       6.85           
Name9147  Surname1       6.85           
Name8222  Surname2       6.85           
Name9673  Surname1       6.85           
Name7846  Surname2       6.85           
Name8151  Surname1       6.85           
Name2751  Surname1       6.85           
Name3413  Surname1       6.84           
Name3217  Surname1       6.84           
Name1031  Surname1       6.84           
Name7035  Surname1       6.84           
Name9768  Surname2       6.84           
Name7545  Surname1       6.84           
Name4371  Surname1       6.84           
Name4172  Surname2       6.84           
Name4266  Surname2       6.84           
Name1311  Surname1       6.84           
Name4461  Surname1       6.84           
Name8308  Surname2       6.84           
Name4317  Surname1       6.84           
Name1044  Surname2       6.84           
Name534   Surname2       6.84           
Name3187  Surname1       6.83           
Name5906  Surname2       6.83           
Name577   Surname1       6.83           
Name2797  Surname1       6.83           
Name3189  Surname1       6.83           
Name6766  Surname2       6.83           
Name1829  Surname1       6.83           
Name9699  Surname1       6.83           
Name4213  Surname1       6.83           
Name1964  Surname2       6.83           
Name8281  Surname1       6.83           
Name1196  Surname2       6.83           
Name2091  Surname1       6.83           
Name6514  Surname2       6.83           
Name2625  Surname1       6.83           
Name7749  Surname1       6.83           
Name3862  Surname2       6.83           
Name6465  Surname1       6.83           
Name7986  Surname2       6.82           
Name6010  Surname2       6.82           
Name1540  Surname2       6.82           
Name6846  Surname2       6.82           
Name3007  Surname1       6.82           
Name342   Surname2       6.82           
Name5045  Surname1       6.82           
Name8580  Surname2       6.82           
Name1791  Surname1       6.82           
Name8869  Surname1       6.82           
Name1298  Surname2       6.82           
Name1060  Surname2       6.82           
Name8625  Surname1       6.82           
