Name      Surname   FinalGrade
Name2329  Surname1       7.39           
Name8262  Surname2       7.39           
Name5591  Surname1       7.39           
Name9238  Surname2       7.39           
Name3868  Surname2       7.39           
Name3849  Surname1       7.38           
Name7949  Surname1       7.38           
Name2769  Surname1       7.38           
Name6902  Surname2       7.38           
Name4046  Surname2       7.38           
Name8190  Surname2       7.38           
Name5799  Surname1       7.38           
Name2223  Surname1       7.38           
Name3346  Surname2       7.38           
Name3340  Surname2       7.38           
Name2568  Surname2       7.38           
Name2256  Surname2       7.38           
Name3132  Surname2       7.38           
Name4124  Surname2       7.37           
Name2047  Surname1       7.37           
Name806   Surname2       7.37           
Name2759  Surname1       7.37           
Name4236  Surname2       7.37           
Name2624  Surname2       7.37           
Name8352  Surname2       7.37           
Name5057  Surname1       7.37           
Name804   Surname2       7.37           
Name9795  Surname1       7.37           
Name6006  Surname2       7.37           
Name744   Surname2       7.37           
Name1884  Surname2       7.37           
Name8305  Surname1       7.36           
Name719   Surname1       7.36           
Name4659  Surname1       7.36           
Name6554  Surname2       7.36           
Name7551  Surname1       7.36           
Name7975  Surname1       7.36           
Name6785  Surname1       7.36           
Name6619  Surname1       7.36           
Name6574  Surname2       7.36           
Name4189  Surname1       7.36           
Name6952  Surname2       7.36           
Name3671  Surname1       7.36           
Name2627  Surname1       7.36           
Name8345  Surname1       7.36           
Name6347  Surname1       7.36           
Name4384  Surname2       7.36           
Name4133  Surname1       7.36           
Name6286  Surname2       7.36           
Name7462  Surname2       7.36           
Name8491  Surname1       7.35           
Name937   Surname1       7.35           
Name6613  Surname1       7.35           
Name7802  Surname2       7.35           
Name7974  Surname2       7.35           
Name8014  Surname2       7.35           
Name9976  Surname2       7.35           
Name8170  Surname2       7.35           
Name4798  Surname2       7.35           
Name8596  Surname2       7.35           
Name2192  Surname2       7.35           
Name9934  Surname2       7.34           
Name4621  Surname1       7.34           
Name1119  Surname1       7.34           
Name7423  Surname1       7.34           
Name6271  Surname1       7.34           
Name4163  Surname1       7.34           
Name5826  Surname2       7.34           
Name7365  Surname1       7.34           
Name9296  Surname2       7.34           
Name9927  Surname1       7.34           
Name2     Surname2       7.34           
Name3876  Surname2       7.34           
Name9618  Surname2       7.34           
Name5362  Surname2       7.34           
Name3909  Surname1       7.34           
Name4712  Surname2       7.33           
Name2117  Surname1       7.33           
Name7523  Surname1       7.33           
Name7166  Surname2       7.33           
Name8452  Surname2       7.33           
Name5941  Surname1       7.33           
Name6016  Surname2       7.33           
Name9017  Surname1       7.33           
Name772   Surname2       7.33           
Name3504  Surname2       7.33           
Name7245  Surname1       7.33           
Name7301  Surname1       7.33           
Name6277  Surname1       7.33           
Name1128  Surname2       7.32           
Name5959  Surname1       7.32           
Name7874  Surname2       7.32           
Name2902  Surname2       7.32           
Name9492  Surname2       7.32           
Name5078  Surname2       7.32           
Name1551  Surname1       7.32           
Name1215  Surname1       7.32           
Name1586  Surname2       7.32           
Name3419  Surname1       7.32           
Name1212  Surname2       7.32           
Name4990  Surname2       7.32           
Name9041  Surname1       7.32           
Name5225  Surname1       7.32           
Name5256  Surname2       7.32           
Name3685  Surname1       7.31           
Name5456  Surname2       7.31           
Name2355  Surname1       7.31           
Name8281  Surname1       7.31           
Name2990  Surname2       7.31           
Name2680  Surname2       7.31           
Name9035  Surname1       7.31           
Name8960  Surname2       7.31           
Name1113  Surname1       7.31           
Name9847  Surname1       7.31           
Name9922  Surname2       7.31           
Name2205  Surname1       7.31           
Name949   Surname1       7.31           
Name7178  Surname2       7.31           
Name4715  Surname1       7.31           
Name3722  Surname2       7.31           
Name4559  Surname1       7.31           
Name1077  Surname1       7.30           
Name4657  Surname1       7.30           
Name3653  Surname1       7.30           
Name9821  Surname1       7.30           
Name1218  Surname2       7.30           
Name3958  Surname2       7.30           
Name6509  Surname1       7.30           
Name5913  Surname1       7.30           
Name680   Surname2       7.30           
Name1942  Surname2       7.30           
Name7983  Surname1       7.29           
Name8377  Surname1       7.29           
Name3624  Surname2       7.29           
Name9872  Surname2       7.29           
Name789   Surname1       7.29           
Name5929  Surname1       7.29           
Name8031  Surname1       7.29           
Name5527  Surname1       7.29           
Name3746  Surname2       7.29           
Name9237  Surname1       7.29           
Name6588  Surname2       7.29           
Name7904  Surname2       7.29           
Name6269  Surname1       7.29           
Name7002  Surname2       7.29           
Name212   Surname2       7.29           
Name4338  Surname2       7.29           
Name7743  Surname1       7.29           
Name9329  Surname1       7.29           
Name4948  Surname2       7.29           
Name147   Surname1       7.29           
Name9378  Surname2       7.29           
Name3567  Surname1       7.28           
Name9169  Surname1       7.28           
Name2660  Surname2       7.28           
Name3683  Surname1       7.28           
Name6325  Surname1       7.28           
Name8320  Surname2       7.28           
Name579   Surname1       7.28           
Name8735  Surname1       7.28           
Name6542  Surname2       7.28           
Name8317  Surname1       7.28           
Name7765  Surname1       7.28           
Name6164  Surname2       7.28           
Name4608  Surname2       7.28           
Name8687  Surname1       7.28           
Name7880  Surname2       7.28           
Name628   Surname2       7.28           
Name7257  Surname1       7.28           
Name7177  Surname1       7.28           
Name6948  Surname2       7.28           
Name1781  Surname1       7.28           
Name2903  Surname1       7.28           
Name3090  Surname2       7.28           
Name9302  Surname2       7.28           
Name5440  Surname2       7.28           
Name2643  Surname1       7.28           
Name4246  Surname2       7.28           
Name4339  Surname1       7.27           
Name4972  Surname2       7.27           
Name989   Surname1       7.27           
Name8937  Surname1       7.27           
Name9564  Surname2       7.27           
Name8408  Surname2       7.27           
Name8293  Surname1       7.27           
Name3123  Surname1       7.27           
Name6438  Surname2       7.27           
Name3726  Surname2       7.27           
Name6969  Surname1       7.27           
Name7443  Surname1       7.27           
Name6992  Surname2       7.27           
Name4295  Surname1       7.27           
Name5066  Surname2       7.27           
Name2936  Surname2       7.27           
Name3518  Surname2       7.27           
Name2420  Surname2       7.27           
Name2839  Surname1       7.26           
Name3119  Surname1       7.26           
Name7885  Surname1       7.26           
Name1000  Surname2       7.26           
Name8445  Surname1       7.26           
Name489   Surname1       7.26           
Name220   Surname2       7.26           
Name2736  Surname2       7.26           
Name8981  Surname1       7.26           
Name2725  Surname1       7.26           
Name6192  Surname2       7.26           
Name4778  Surname2       7.26           
Name3708  Surname2       7.26           
Name6867  Surname1       7.26           
Name6416  Surname2       7.26           
Name7042  Surname2       7.26           
Name1585  Surname1       7.26           
Name4499  Surname1       7.26           
Name8763  Surname1       7.26           
Name2396  Surname2       7.26           
Name778   Surname2       7.26           
Name5852  Surname2       7.26           
Name7570  Surname2       7.25           
Name2972  Surname2       7.25           
Name2116  Surname2       7.25           
Name125   Surname1       7.25           
Name3237  Surname1       7.25           
Name4996  Surname2       7.25           
Name9743  Surname1       7.25           
Name1853  Surname1       7.25           
Name6799  Surname1       7.25           
Name6557  Surname1       7.25           
Name2039  Surname1       7.25           
Name9209  Surname1       7.25           
Name3185  Surname1       7.25           
Name4274  Surname2       7.25           
Name7803  Surname1       7.25           
Name528   Surname2       7.25           
Name3887  Surname1       7.25           
Name2872  Surname2       7.25           
Name1982  Surname2       7.25           
Name1576  Surname2       7.25           
Name7199  Surname1       7.25           
Name8241  Surname1       7.25           
Name2198  Surname2       7.25           
Name566   Surname2       7.24           
Name3948  Surname2       7.24           
Name7986  Surname2       7.24           
Name1667  Surname1       7.24           
Name7274  Surname2       7.24           
Name5905  Surname1       7.24           
Name1138  Surname2       7.24           
Name4666  Surname2       7.24           
Name9473  Surname1       7.24           
Name7722  Surname2       7.24           
Name5294  Surname2       7.24           
Name8257  Surname1       7.24           
Name9799  Surname1       7.24           
Name435   Surname1       7.24           
Name9395  Surname1       7.24           
Name3250  Surname2       7.24           
Name1873  Surname1       7.24           
Name6610  Surname2       7.24           
Name3113  Surname1       7.24           
Name3762  Surname2       7.24           
Name8958  Surname2       7.24           
Name7709  Surname1       7.23           
Name9189  Surname1       7.23           
Name3967  Surname1       7.23           
Name3117  Surname1       7.23           
Name6525  Surname1       7.23           
Name9514  Surname2       7.23           
Name2563  Surname1       7.23           
Name8235  Surname1       7.23           
Name2076  Surname2       7.23           
Name5564  Surname2       7.23           
Name2203  Surname1       7.23           
Name1329  Surname1       7.23           
Name6726  Surname2       7.23           
Name3172  Surname2       7.23           
Name6872  Surname2       7.23           
Name6470  Surname2       7.23           
Name8946  Surname2       7.23           
Name6259  Surname1       7.23           
Name2436  Surname2       7.23           
Name3106  Surname2       7.22           
Name4542  Surname2       7.22           
Name24    Surname2       7.22           
Name9660  Surname2       7.22           
Name9819  Surname1       7.22           
Name329   Surname1       7.22           
Name3071  Surname1       7.22           
Name6430  Surname2       7.22           
Name3240  Surname2       7.22           
Name3956  Surname2       7.22           
Name8387  Surname1       7.22           
Name8703  Surname1       7.22           
Name5184  Surname2       7.22           
Name1155  Surname1       7.22           
Name7000  Surname2       7.22           
Name7048  Surname2       7.22           
Name7846  Surname2       7.22           
Name2199  Surname1       7.22           
Name9741  Surname1       7.21           
Name5407  Surname1       7.21           
Name4061  Surname1       7.21           
Name2234  Surname2       7.21           
Name3679  Surname1       7.21           
Name7290  Surname2       7.21           
Name9352  Surname2       7.21           
Name4743  Surname1       7.21           
Name6832  Surname2       7.21           
Name3767  Surname1       7.21           
Name1617  Surname1       7.21           
Name6238  Surname2       7.21           
Name7167  Surname1       7.21           
Name9586  Surname2       7.21           
Name215   Surname1       7.21           
Name9879  Surname1       7.21           
Name7965  Surname1       7.21           
Name5047  Surname1       7.21           
Name3111  Surname1       7.21           
Name3183  Surname1       7.20           
Name3023  Surname1       7.20           
Name6814  Surname2       7.20           
Name256   Surname2       7.20           
Name1427  Surname1       7.20           
Name6811  Surname1       7.20           
Name3417  Surname1       7.20           
Name7210  Surname2       7.20           
Name578   Surname2       7.20           
Name9121  Surname1       7.20           
Name6626  Surname2       7.20           
Name8850  Surname2       7.20           
Name950   Surname2       7.20           
Name3597  Surname1       7.20           
Name2658  Surname2       7.20           
Name5462  Surname2       7.19           
Name5847  Surname1       7.19           
Name2781  Surname1       7.19           
Name4432  Surname2       7.19           
Name9947  Surname1       7.19           
Name8108  Surname2       7.19           
Name822   Surname2       7.19           
Name4356  Surname2       7.19           
Name5016  Surname2       7.19           
Name5563  Surname1       7.19           
Name2370  Surname2       7.19           
Name5507  Surname1       7.19           
Name4906  Surname2       7.19           
Name9998  Surname2       7.19           
Name4315  Surname1       7.19           
Name8771  Surname1       7.18           
Name8451  Surname1       7.18           
Name9625  Surname1       7.18           
Name7532  Surname2       7.18           
Name9073  Surname1       7.18           
Name810   Surname2       7.18           
Name4434  Surname2       7.18           
Name4011  Surname1       7.18           
Name589   Surname1       7.18           
Name7406  Surname2       7.18           
Name270   Surname2       7.18           
Name6749  Surname1       7.18           
Name2708  Surname2       7.18           
Name12    Surname2       7.18           
Name8787  Surname1       7.18           
Name314   Surname2       7.18           
Name9880  Surname2       7.18           
Name2053  Surname1       7.18           
Name3351  Surname1       7.18           
Name1460  Surname2       7.18           
Name702   Surname2       7.17           
Name1958  Surname2       7.17           
Name5801  Surname1       7.17           
Name3238  Surname2       7.17           
Name9144  Surname2       7.17           
Name7555  Surname1       7.17           
Name9013  Surname1       7.17           
Name4606  Surname2       7.17           
Name1217  Surname1       7.17           
Name1385  Surname1       7.17           
Name9454  Surname2       7.17           
Name6580  Surname2       7.17           
Name58    Surname2       7.17           
Name3311  Surname1       7.17           
Name2686  Surname2       7.17           
Name8060  Surname2       7.17           
Name6541  Surname1       7.17           
Name5320  Surname2       7.16           
Name8990  Surname2       7.16           
Name4883  Surname1       7.16           
Name4967  Surname1       7.16           
Name4176  Surname2       7.16           
Name2726  Surname2       7.16           
Name5604  Surname2       7.16           
Name382   Surname2       7.16           
Name5902  Surname2       7.16           
Name3088  Surname2       7.16           
Name4976  Surname2       7.16           
Name6023  Surname1       7.15           
Name9768  Surname2       7.15           
Name8715  Surname1       7.15           
Name5435  Surname1       7.15           
Name8131  Surname1       7.15           
Name6664  Surname2       7.15           
Name2718  Surname2       7.15           
Name6060  Surname2       7.15           
Name8187  Surname1       7.15           
Name5422  Surname2       7.15           
Name9531  Surname1       7.15           
Name5630  Surname2       7.15           
Name4466  Surname2       7.15           
Name8420  Surname2       7.15           
Name9703  Surname1       7.15           
Name5850  Surname2       7.15           
Name1366  Surname2       7.15           
Name6853  Surname1       7.15           
Name3319  Surname1       7.15           
Name7285  Surname1       7.15           
Name8655  Surname1       7.15           
Name8658  Surname2       7.15           
Name2904  Surname2       7.15           
Name5166  Surname2       7.14           
Name1575  Surname1       7.14           
Name7239  Surname1       7.14           
Name5129  Surname1       7.14           
Name5480  Surname2       7.14           
Name6824  Surname2       7.14           
Name2617  Surname1       7.14           
Name6698  Surname2       7.14           
Name5197  Surname1       7.14           
Name8535  Surname1       7.14           
Name2646  Surname2       7.14           
Name7929  Surname1       7.14           
Name582   Surname2       7.14           
Name633   Surname1       7.14           
Name5145  Surname1       7.14           
Name7838  Surname2       7.14           
Name77    Surname1       7.14           
Name7790  Surname2       7.14           
Name320   Surname2       7.14           
Name9968  Surname2       7.14           
Name4605  Surname1       7.14           
Name169   Surname1       7.14           
Name1087  Surname1       7.13           
Name7162  Surname2       7.13           
Name4675  Surname1       7.13           
Name2056  Surname2       7.13           
Name6930  Surname2       7.13           
Name4909  Surname1       7.13           
Name2498  Surname2       7.13           
Name4371  Surname1       7.13           
Name332   Surname2       7.13           
Name6757  Surname1       7.13           
Name7828  Surname2       7.13           
Name9293  Surname1       7.13           
Name1764  Surname2       7.13           
Name2702  Surname2       7.13           
Name2601  Surname1       7.13           
Name916   Surname2       7.13           
Name9322  Surname2       7.13           
Name346   Surname2       7.13           
Name4749  Surname1       7.13           
Name3904  Surname2       7.13           
Name4567  Surname1       7.13           
Name8048  Surname2       7.13           
Name3051  Surname1       7.13           
Name9446  Surname2       7.12           
Name494   Surname2       7.12           
Name961   Surname1       7.12           
Name9502  Surname2       7.12           
Name697   Surname1       7.12           
Name1197  Surname1       7.12           
Name530   Surname2       7.12           
Name9351  Surname1       7.12           
Name5639  Surname1       7.12           
Name4150  Surname2       7.12           
Name6379  Surname1       7.12           
Name9271  Surname1       7.12           
Name3264  Surname2       7.12           
Name9938  Surname2       7.12           
Name2061  Surname1       7.12           
Name8472  Surname2       7.12           
Name2999  Surname1       7.12           
Name3486  Surname2       7.12           
Name3077  Surname1       7.12           
Name8249  Surname1       7.11           
Name2481  Surname1       7.11           
Name2048  Surname2       7.11           
Name2131  Surname1       7.11           
Name4604  Surname2       7.11           
Name4261  Surname1       7.11           
Name7091  Surname1       7.11           
Name5774  Surname2       7.11           
Name9560  Surname2       7.11           
Name4231  Surname1       7.11           
Name6679  Surname1       7.11           
Name3403  Surname1       7.11           
Name7446  Surname2       7.11           
Name1593  Surname1       7.11           
Name9366  Surname2       7.11           
Name5681  Surname1       7.11           
Name272   Surname2       7.10           
Name1031  Surname1       7.10           
Name9621  Surname1       7.10           
Name9786  Surname2       7.10           
Name2300  Surname2       7.10           
Name7749  Surname1       7.10           
Name5316  Surname2       7.10           
Name7505  Surname1       7.10           
Name9260  Surname2       7.10           
Name851   Surname1       7.10           
Name8809  Surname1       7.10           
Name8267  Surname1       7.10           
Name3900  Surname2       7.10           
Name8921  Surname1       7.10           
Name4144  Surname2       7.10           
Name8546  Surname2       7.10           
Name880   Surname2       7.10           
Name2751  Surname1       7.10           
Name1364  Surname2       7.10           
Name136   Surname2       7.10           
Name5759  Surname1       7.10           
Name6500  Surname2       7.10           
Name7700  Surname2       7.09           
Name2664  Surname2       7.09           
Name6003  Surname1       7.09           
Name4172  Surname2       7.09           
Name3437  Surname1       7.09           
Name7771  Surname1       7.09           
Name6549  Surname1       7.09           
Name6547  Surname1       7.09           
Name6735  Surname1       7.09           
Name290   Surname2       7.09           
Name995   Surname1       7.09           
Name1473  Surname1       7.09           
Name2435  Surname1       7.09           
Name8438  Surname2       7.09           
Name3684  Surname2       7.09           
Name6514  Surname2       7.09           
Name168   Surname2       7.09           
Name7049  Surname1       7.09           
Name4010  Surname2       7.09           
Name3689  Surname1       7.09           
Name9673  Surname1       7.09           
Name7665  Surname1       7.08           
Name8794  Surname2       7.08           
Name2562  Surname2       7.08           
Name3803  Surname1       7.08           
Name914   Surname2       7.08           
Name3599  Surname1       7.08           
Name9684  Surname2       7.08           
Name1540  Surname2       7.08           
Name8906  Surname2       7.08           
Name4548  Surname2       7.08           
Name7717  Surname1       7.08           
Name3528  Surname2       7.08           
Name3728  Surname2       7.08           
Name1860  Surname2       7.08           
Name9459  Surname1       7.08           
Name9773  Surname1       7.08           
Name558   Surname2       7.08           
Name9096  Surname2       7.08           
Name8073  Surname1       7.08           
Name5346  Surname2       7.08           
Name622   Surname2       7.08           
Name1196  Surname2       7.08           
Name34    Surname2       7.08           
Name9180  Surname2       7.08           
Name8467  Surname1       7.07           
Name4648  Surname2       7.07           
Name1149  Surname1       7.07           
Name2911  Surname1       7.07           
Name7548  Surname2       7.07           
Name5293  Surname1       7.07           
Name1171  Surname1       7.07           
Name2785  Surname1       7.07           
Name9826  Surname2       7.07           
Name6846  Surname2       7.07           
Name463   Surname1       7.07           
Name5011  Surname1       7.07           
Name5656  Surname2       7.07           
Name2964  Surname2       7.07           
Name3533  Surname1       7.07           
Name1637  Surname1       7.07           
Name9878  Surname2       7.07           
Name9438  Surname2       7.07           
Name6825  Surname1       7.07           
Name9305  Surname1       7.07           
Name9070  Surname2       7.06           
Name8464  Surname2       7.06           
Name1534  Surname2       7.06           
Name5105  Surname1       7.06           
Name249   Surname1       7.06           
Name7179  Surname1       7.06           
Name8216  Surname2       7.06           
Name3863  Surname1       7.06           
Name5249  Surname1       7.06           
Name6452  Surname2       7.06           
Name6916  Surname2       7.06           
Name5979  Surname1       7.06           
Name8142  Surname2       7.06           
Name9199  Surname1       7.06           
Name4469  Surname1       7.06           
Name120   Surname2       7.06           
Name8     Surname2       7.06           
Name9718  Surname2       7.06           
Name9093  Surname1       7.06           
Name2428  Surname2       7.06           
Name6389  Surname1       7.05           
Name9931  Surname1       7.05           
Name1465  Surname1       7.05           
Name2075  Surname1       7.05           
Name7824  Surname2       7.05           
Name9168  Surname2       7.05           
Name8653  Surname1       7.05           
Name6423  Surname1       7.05           
Name6343  Surname1       7.05           
Name8633  Surname1       7.05           
Name4237  Surname1       7.05           
Name9862  Surname2       7.05           
Name5881  Surname1       7.05           
Name3696  Surname2       7.05           
Name2074  Surname2       7.04           
Name3795  Surname1       7.04           
Name4978  Surname2       7.04           
Name5984  Surname2       7.04           
Name6105  Surname1       7.04           
Name4424  Surname2       7.04           
Name7740  Surname2       7.04           
Name2279  Surname1       7.04           
Name3323  Surname1       7.04           
Name3713  Surname1       7.04           
Name4775  Surname1       7.04           
Name6944  Surname2       7.04           
Name2521  Surname1       7.04           
Name1060  Surname2       7.04           
Name20    Surname2       7.04           
Name6148  Surname2       7.04           
Name5539  Surname1       7.04           
Name9286  Surname2       7.04           
Name9138  Surname2       7.04           
Name8435  Surname1       7.04           
Name8930  Surname2       7.04           
Name8465  Surname1       7.03           
Name6719  Surname1       7.03           
Name7187  Surname1       7.03           
Name7899  Surname1       7.03           
Name7078  Surname2       7.03           
Name6621  Surname1       7.03           
Name3605  Surname1       7.03           
Name8578  Surname2       7.03           
Name5666  Surname2       7.03           
Name2529  Surname1       7.03           
Name39    Surname1       7.03           
Name1426  Surname2       7.02           
Name1502  Surname2       7.02           
Name3300  Surname2       7.02           
Name8261  Surname1       7.02           
Name616   Surname2       7.02           
Name4687  Surname1       7.02           
Name2582  Surname2       7.02           
Name8211  Surname1       7.02           
Name8308  Surname2       7.02           
Name6017  Surname1       7.02           
Name8188  Surname2       7.02           
Name9594  Surname2       7.02           
Name5821  Surname1       7.02           
Name4396  Surname2       7.01           
Name5776  Surname2       7.01           
Name3049  Surname1       7.01           
Name8221  Surname1       7.01           
Name4085  Surname1       7.01           
Name882   Surname2       7.01           
Name4410  Surname2       7.01           
Name1900  Surname2       7.01           
Name5510  Surname2       7.01           
Name9153  Surname1       7.01           
Name4520  Surname2       7.01           
Name7006  Surname2       7.01           
Name808   Surname2       7.01           
Name2755  Surname1       7.01           
Name6850  Surname2       7.01           
Name4760  Surname2       7.00           
Name980   Surname2       7.00           
Name2505  Surname1       7.00           
Name8344  Surname2       7.00           
Name6189  Surname1       7.00           
Name7612  Surname2       7.00           
Name3205  Surname1       7.00           
Name1974  Surname2       7.00           
Name3539  Surname1       7.00           
Name4019  Surname1       7.00           
Name6050  Surname2       7.00           
Name9442  Surname2       7.00           
Name1090  Surname2       7.00           
Name1148  Surname2       7.00           
Name4607  Surname1       7.00           
Name7335  Surname1       7.00           
Name1893  Surname1       7.00           
Name613   Surname1       7.00           
Name7619  Surname1       7.00           
Name3611  Surname1       7.00           
Name8340  Surname2       7.00           
Name6933  Surname1       7.00           
Name1738  Surname2       7.00           
Name7553  Surname1       6.99           
Name9114  Surname2       6.99           
Name3632  Surname2       6.99           
Name8533  Surname1       6.99           
Name9886  Surname2       6.99           
Name8183  Surname1       6.99           
Name3720  Surname2       6.99           
Name1644  Surname2       6.99           
Name7306  Surname2       6.99           
Name6655  Surname1       6.99           
Name5840  Surname2       6.99           
Name7603  Surname1       6.99           
Name2017  Surname1       6.99           
Name9903  Surname1       6.99           
Name8096  Surname2       6.99           
Name3824  Surname2       6.99           
Name2387  Surname1       6.99           
Name5408  Surname2       6.98           
Name33    Surname1       6.98           
Name2482  Surname2       6.98           
Name8475  Surname1       6.98           
Name4969  Surname1       6.98           
Name8212  Surname2       6.98           
Name154   Surname2       6.98           
Name7617  Surname1       6.98           
Name8982  Surname2       6.98           
Name1272  Surname2       6.98           
Name2015  Surname1       6.98           
Name447   Surname1       6.98           
Name3066  Surname2       6.98           
Name5351  Surname1       6.98           
Name5171  Surname1       6.98           
Name690   Surname2       6.98           
Name4146  Surname2       6.98           
Name5768  Surname2       6.98           
Name3007  Surname1       6.98           
Name7066  Surname2       6.97           
Name527   Surname1       6.97           
Name7064  Surname2       6.97           
Name8486  Surname2       6.97           
Name6990  Surname2       6.97           
Name6241  Surname1       6.97           
Name3241  Surname1       6.97           
Name3892  Surname2       6.97           
Name1180  Surname2       6.97           
Name8182  Surname2       6.97           
Name2001  Surname1       6.97           
Name4313  Surname1       6.97           
Name1463  Surname1       6.97           
Name6278  Surname2       6.97           
Name3352  Surname2       6.97           
Name8560  Surname2       6.96           
Name6334  Surname2       6.96           
Name1618  Surname2       6.96           
Name9204  Surname2       6.96           
Name6453  Surname1       6.96           
Name5558  Surname2       6.96           
Name8895  Surname1       6.96           
Name6877  Surname1       6.96           
Name4269  Surname1       6.96           
Name4752  Surname2       6.96           
Name1049  Surname1       6.96           
Name6699  Surname1       6.96           
Name8458  Surname2       6.96           
Name408   Surname2       6.96           
Name6912  Surname2       6.96           
Name5607  Surname1       6.96           
Name1208  Surname2       6.95           
Name3506  Surname2       6.95           
Name5876  Surname2       6.95           
Name4979  Surname1       6.95           
Name6320  Surname2       6.95           
Name100   Surname2       6.95           
Name2504  Surname2       6.95           
Name6882  Surname2       6.95           
Name1879  Surname1       6.95           
Name2185  Surname1       6.95           
Name3498  Surname2       6.95           
Name9175  Surname1       6.95           
Name9519  Surname1       6.95           
Name7348  Surname2       6.95           
Name1187  Surname1       6.95           
Name5675  Surname1       6.95           
Name946   Surname2       6.95           
Name5557  Surname1       6.95           
Name5765  Surname1       6.95           
Name1823  Surname1       6.94           
Name1298  Surname2       6.94           
Name1522  Surname2       6.94           
Name2828  Surname2       6.94           
Name8681  Surname1       6.94           
Name4808  Surname2       6.94           
Name4037  Surname1       6.94           
Name9376  Surname2       6.94           
Name8572  Surname2       6.94           
Name8945  Surname1       6.94           
Name9708  Surname2       6.94           
Name9197  Surname1       6.94           
Name852   Surname2       6.94           
Name7116  Surname2       6.94           
Name2580  Surname2       6.94           
Name1800  Surname2       6.94           
Name7787  Surname1       6.93           
Name1141  Surname1       6.93           
Name8818  Surname2       6.93           
Name3530  Surname2       6.93           
Name9889  Surname1       6.93           
Name819   Surname1       6.93           
Name1819  Surname1       6.93           
Name56    Surname2       6.93           
Name3052  Surname2       6.93           
Name5212  Surname2       6.93           
Name9601  Surname1       6.93           
Name5227  Surname1       6.93           
Name3134  Surname2       6.93           
Name5884  Surname2       6.93           
Name1201  Surname1       6.93           
Name7932  Surname2       6.93           
Name3253  Surname1       6.92           
Name1105  Surname1       6.92           
Name7125  Surname1       6.92           
Name177   Surname1       6.92           
Name431   Surname1       6.92           
Name241   Surname1       6.92           
Name6289  Surname1       6.92           
Name918   Surname2       6.92           
Name2371  Surname1       6.92           
Name9642  Surname2       6.92           
Name5883  Surname1       6.92           
Name8905  Surname1       6.92           
Name1508  Surname2       6.92           
Name1940  Surname2       6.92           
Name7567  Surname1       6.91           
Name4866  Surname2       6.91           
Name1532  Surname2       6.91           
Name9637  Surname1       6.91           
Name353   Surname1       6.91           
Name4783  Surname1       6.91           
Name6535  Surname1       6.91           
Name6615  Surname1       6.91           
Name5947  Surname1       6.91           
Name7041  Surname1       6.91           
Name2695  Surname1       6.91           
Name2455  Surname1       6.91           
Name7644  Surname2       6.91           
Name5183  Surname1       6.91           
Name2584  Surname2       6.91           
Name4516  Surname2       6.91           
Name5495  Surname1       6.90           
Name3344  Surname2       6.90           
Name7254  Surname2       6.90           
Name1147  Surname1       6.90           
Name3053  Surname1       6.90           
Name9906  Surname2       6.90           
Name7266  Surname2       6.90           
Name7994  Surname2       6.90           
Name4765  Surname1       6.90           
Name6171  Surname1       6.90           
Name3425  Surname1       6.90           
Name4125  Surname1       6.90           
Name5642  Surname2       6.90           
Name5663  Surname1       6.90           
Name5719  Surname1       6.90           
Name4598  Surname2       6.90           
Name730   Surname2       6.90           
Name4630  Surname2       6.90           
Name9521  Surname1       6.90           
Name1056  Surname2       6.90           
Name2452  Surname2       6.90           
Name1577  Surname1       6.90           
Name8111  Surname1       6.90           
Name1779  Surname1       6.89           
Name7220  Surname2       6.89           
Name8507  Surname1       6.89           
Name8944  Surname2       6.89           
Name8116  Surname2       6.89           
Name8640  Surname2       6.89           
Name4461  Surname1       6.89           
Name7108  Surname2       6.89           
Name8732  Surname2       6.89           
Name74    Surname2       6.89           
Name7296  Surname2       6.89           
Name1469  Surname1       6.89           
Name7338  Surname2       6.89           
Name7200  Surname2       6.89           
Name9470  Surname2       6.89           
Name9264  Surname2       6.89           
Name5917  Surname1       6.89           
Name3222  Surname2       6.89           
Name837   Surname1       6.89           
Name9481  Surname1       6.88           
Name9196  Surname2       6.88           
Name4306  Surname2       6.88           
Name3844  Surname2       6.88           
Name4230  Surname2       6.88           
Name8371  Surname1       6.88           
Name7582  Surname2       6.88           
Name3965  Surname1       6.88           
Name1413  Surname1       6.88           
Name6196  Surname2       6.88           
Name6784  Surname2       6.88           
Name9960  Surname2       6.88           
Name7545  Surname1       6.88           
Name7597  Surname1       6.88           
Name1742  Surname2       6.88           
Name7579  Surname1       6.88           
Name1103  Surname1       6.88           
Name3760  Surname2       6.88           
Name6193  Surname1       6.88           
Name9665  Surname1       6.88           
Name4622  Surname2       6.88           
Name2174  Surname2       6.88           
Name9071  Surname1       6.88           
Name607   Surname1       6.88           
Name4456  Surname2       6.88           
Name6465  Surname1       6.87           
Name2510  Surname2       6.87           
Name972   Surname2       6.87           
Name1495  Surname1       6.87           
Name3099  Surname1       6.87           
Name7829  Surname1       6.87           
Name1817  Surname1       6.87           
Name8341  Surname1       6.87           
Name4482  Surname2       6.87           
Name1816  Surname2       6.87           
Name6444  Surname2       6.87           
Name6374  Surname2       6.87           
Name2858  Surname2       6.87           
Name3552  Surname2       6.87           
Name4850  Surname2       6.87           
Name6403  Surname1       6.87           
Name7320  Surname2       6.87           
Name3180  Surname2       6.87           
Name3970  Surname2       6.86           
Name4800  Surname2       6.86           
