Name      Surname   FinalGrade
Name6862  Surname2       4.47           
Name7184  Surname2       4.47           
Name591   Surname1       4.47           
Name3353  Surname1       4.47           
Name6051  Surname1       4.47           
Name718   Surname2       4.47           
Name2356  Surname2       4.47           
Name8923  Surname1       4.47           
Name8326  Surname2       4.47           
Name4177  Surname1       4.47           
Name5606  Surname2       4.47           
Name5049  Surname1       4.47           
Name2737  Surname1       4.47           
Name9047  Surname1       4.47           
Name4183  Surname1       4.47           
Name3662  Surname2       4.46           
Name3581  Surname1       4.46           
Name5188  Surname2       4.46           
Name1027  Surname1       4.46           
Name2847  Surname1       4.46           
Name1468  Surname2       4.46           
Name844   Surname2       4.46           
Name8508  Surname2       4.46           
Name5172  Surname2       4.46           
Name540   Surname2       4.46           
Name1089  Surname1       4.46           
Name1983  Surname1       4.46           
Name4178  Surname2       4.46           
Name9202  Surname2       4.46           
Name7575  Surname1       4.46           
Name5767  Surname1       4.46           
Name2996  Surname2       4.46           
Name8195  Surname1       4.46           
Name6964  Surname2       4.46           
Name8140  Surname2       4.45           
Name9910  Surname2       4.45           
Name5839  Surname1       4.45           
Name8270  Surname2       4.45           
Name7352  Surname2       4.45           
Name996   Surname2       4.45           
Name2027  Surname1       4.45           
Name85    Surname1       4.45           
Name2114  Surname2       4.45           
Name1136  Surname2       4.45           
Name19    Surname1       4.45           
Name664   Surname2       4.45           
Name2782  Surname2       4.45           
Name6251  Surname1       4.45           
Name4643  Surname1       4.45           
Name5353  Surname1       4.45           
Name809   Surname1       4.45           
Name6717  Surname1       4.45           
Name5696  Surname2       4.45           
Name4971  Surname1       4.44           
Name2451  Surname1       4.44           
Name4418  Surname2       4.44           
Name2445  Surname1       4.44           
Name3276  Surname2       4.44           
Name2082  Surname2       4.44           
Name6359  Surname1       4.44           
Name629   Surname1       4.44           
Name6329  Surname1       4.44           
Name1765  Surname1       4.44           
Name5255  Surname1       4.44           
Name4527  Surname1       4.44           
Name5891  Surname1       4.44           
Name373   Surname1       4.44           
Name2966  Surname2       4.44           
Name8062  Surname2       4.44           
Name7013  Surname1       4.44           
Name2299  Surname1       4.44           
Name7189  Surname1       4.44           
Name7099  Surname1       4.44           
Name3937  Surname1       4.44           
Name505   Surname1       4.44           
Name3073  Surname1       4.44           
Name4323  Surname1       4.43           
Name1907  Surname1       4.43           
Name1766  Surname2       4.43           
Name8298  Surname2       4.43           
Name4337  Surname1       4.43           
Name9455  Surname1       4.43           
Name3301  Surname1       4.43           
Name3030  Surname2       4.43           
Name3951  Surname1       4.43           
Name8876  Surname2       4.43           
Name3268  Surname2       4.43           
Name4591  Surname1       4.43           
Name7730  Surname2       4.43           
Name7516  Surname2       4.43           
Name1254  Surname2       4.43           
Name5179  Surname1       4.43           
Name2247  Surname1       4.42           
Name5623  Surname1       4.42           
Name6267  Surname1       4.42           
Name2653  Surname1       4.42           
Name6924  Surname2       4.42           
Name2925  Surname1       4.42           
Name725   Surname1       4.42           
Name4169  Surname1       4.42           
Name6501  Surname1       4.42           
Name5594  Surname2       4.42           
Name4043  Surname1       4.42           
Name872   Surname2       4.42           
Name8918  Surname2       4.42           
Name4812  Surname2       4.42           
Name2517  Surname1       4.42           
Name1439  Surname1       4.42           
Name7191  Surname1       4.42           
Name1418  Surname2       4.42           
Name4284  Surname2       4.42           
Name3356  Surname2       4.41           
Name7128  Surname2       4.41           
Name2163  Surname1       4.41           
Name4158  Surname2       4.41           
Name4161  Surname1       4.41           
Name2982  Surname2       4.41           
Name8665  Surname1       4.41           
Name7968  Surname2       4.41           
Name317   Surname1       4.41           
Name2137  Surname1       4.41           
Name1072  Surname2       4.41           
Name7728  Surname2       4.41           
Name7240  Surname2       4.41           
Name8882  Surname2       4.41           
Name4034  Surname2       4.41           
Name1314  Surname2       4.41           
Name2792  Surname2       4.41           
Name8708  Surname2       4.41           
Name1739  Surname1       4.41           
Name3509  Surname1       4.41           
Name2022  Surname2       4.41           
Name5372  Surname2       4.41           
Name1784  Surname2       4.40           
Name4667  Surname1       4.40           
Name9346  Surname2       4.40           
Name2278  Surname2       4.40           
Name1997  Surname1       4.40           
Name7105  Surname1       4.40           
Name8318  Surname2       4.40           
Name2226  Surname2       4.40           
Name570   Surname2       4.40           
Name3709  Surname1       4.40           
Name6793  Surname1       4.40           
Name4920  Surname2       4.40           
Name503   Surname1       4.40           
Name6454  Surname2       4.40           
Name6061  Surname1       4.40           
Name6322  Surname2       4.40           
Name2935  Surname1       4.39           
Name9805  Surname1       4.39           
Name4279  Surname1       4.39           
Name5449  Surname1       4.39           
Name1949  Surname1       4.39           
Name1801  Surname1       4.39           
Name5279  Surname1       4.39           
Name8919  Surname1       4.39           
Name9563  Surname1       4.39           
Name4665  Surname1       4.39           
Name2152  Surname2       4.39           
Name37    Surname1       4.39           
Name7156  Surname2       4.39           
Name4741  Surname1       4.39           
Name4713  Surname1       4.39           
Name2913  Surname1       4.39           
Name9350  Surname2       4.39           
Name9401  Surname1       4.39           
Name7580  Surname2       4.39           
Name4423  Surname1       4.39           
Name5028  Surname2       4.39           
Name4382  Surname2       4.39           
Name1489  Surname1       4.38           
Name7398  Surname2       4.38           
Name6840  Surname2       4.38           
Name7514  Surname2       4.38           
Name73    Surname1       4.38           
Name9599  Surname1       4.38           
Name8105  Surname1       4.38           
Name9875  Surname1       4.38           
Name7475  Surname1       4.38           
Name3207  Surname1       4.38           
Name6208  Surname2       4.38           
Name5272  Surname2       4.38           
Name7021  Surname1       4.38           
Name8455  Surname1       4.38           
Name6440  Surname2       4.38           
Name8152  Surname2       4.38           
Name8084  Surname2       4.38           
Name2083  Surname1       4.38           
Name593   Surname1       4.38           
Name5260  Surname2       4.38           
Name998   Surname2       4.38           
Name9544  Surname2       4.38           
Name4894  Surname2       4.38           
Name4450  Surname2       4.38           
Name6974  Surname2       4.38           
Name2211  Surname1       4.38           
Name1794  Surname2       4.38           
Name2212  Surname2       4.37           
Name5395  Surname1       4.37           
Name784   Surname2       4.37           
Name2821  Surname1       4.37           
Name7507  Surname1       4.37           
Name8214  Surname2       4.37           
Name8380  Surname2       4.37           
Name3749  Surname1       4.37           
Name6959  Surname1       4.37           
Name1747  Surname1       4.37           
Name51    Surname1       4.37           
Name1203  Surname1       4.37           
Name581   Surname1       4.37           
Name3370  Surname2       4.37           
Name8671  Surname1       4.37           
Name4094  Surname2       4.37           
Name2899  Surname1       4.37           
Name583   Surname1       4.37           
Name5492  Surname2       4.37           
Name5233  Surname1       4.37           
Name4853  Surname1       4.37           
Name5898  Surname2       4.37           
Name2622  Surname2       4.37           
Name9837  Surname1       4.36           
Name2776  Surname2       4.36           
Name3393  Surname1       4.36           
Name9084  Surname2       4.36           
Name9241  Surname1       4.36           
Name9509  Surname1       4.36           
Name5148  Surname2       4.36           
Name1185  Surname1       4.36           
Name8493  Surname1       4.36           
Name5175  Surname1       4.36           
Name5185  Surname1       4.36           
Name9726  Surname2       4.36           
Name9864  Surname2       4.36           
Name1614  Surname2       4.36           
Name361   Surname1       4.36           
Name9025  Surname1       4.36           
Name1782  Surname2       4.36           
Name7937  Surname1       4.36           
Name1835  Surname1       4.36           
Name3151  Surname1       4.36           
Name8163  Surname1       4.36           
Name9323  Surname1       4.36           
Name2073  Surname1       4.36           
Name7656  Surname2       4.36           
Name7605  Surname1       4.36           
Name7260  Surname2       4.36           
Name8624  Surname2       4.36           
Name743   Surname1       4.35           
Name5823  Surname1       4.35           
Name2019  Surname1       4.35           
Name9671  Surname1       4.35           
Name2490  Surname2       4.35           
Name7821  Surname1       4.35           
Name1476  Surname2       4.35           
Name6456  Surname2       4.35           
Name1150  Surname2       4.35           
Name7039  Surname1       4.35           
Name5186  Surname2       4.35           
Name560   Surname2       4.35           
Name9300  Surname2       4.35           
Name3698  Surname2       4.35           
Name1952  Surname2       4.35           
Name969   Surname1       4.35           
Name7935  Surname1       4.35           
Name3127  Surname1       4.35           
Name7621  Surname1       4.35           
Name7953  Surname1       4.35           
Name1760  Surname2       4.34           
Name853   Surname1       4.34           
Name3880  Surname2       4.34           
Name5996  Surname2       4.34           
Name1966  Surname2       4.34           
Name8755  Surname1       4.34           
Name8518  Surname2       4.34           
Name6185  Surname1       4.34           
Name8033  Surname1       4.34           
Name6520  Surname2       4.34           
Name122   Surname2       4.34           
Name3382  Surname2       4.34           
Name5773  Surname1       4.34           
Name9522  Surname2       4.34           
Name7090  Surname2       4.33           
Name6499  Surname1       4.33           
Name6893  Surname1       4.33           
Name5168  Surname2       4.33           
Name4448  Surname2       4.33           
Name5722  Surname2       4.33           
Name3513  Surname1       4.33           
Name4896  Surname2       4.33           
Name7182  Surname2       4.33           
Name266   Surname2       4.33           
Name9828  Surname2       4.33           
Name3859  Surname1       4.33           
Name7513  Surname1       4.33           
Name7981  Surname1       4.33           
Name9131  Surname1       4.33           
Name6328  Surname2       4.33           
Name1125  Surname1       4.33           
Name2951  Surname1       4.33           
Name2463  Surname1       4.33           
Name9383  Surname1       4.33           
Name164   Surname2       4.33           
Name5502  Surname2       4.32           
Name3622  Surname2       4.32           
Name4128  Surname2       4.32           
Name1192  Surname2       4.32           
Name3763  Surname1       4.32           
Name6315  Surname1       4.32           
Name4205  Surname1       4.32           
Name4029  Surname1       4.32           
Name3776  Surname2       4.32           
Name244   Surname2       4.32           
Name6885  Surname1       4.32           
Name5503  Surname1       4.32           
Name1595  Surname1       4.32           
Name8174  Surname2       4.32           
Name1985  Surname1       4.32           
Name4156  Surname2       4.32           
Name9221  Surname1       4.32           
Name800   Surname2       4.32           
Name4346  Surname2       4.32           
Name6383  Surname1       4.32           
Name3618  Surname2       4.32           
Name6706  Surname2       4.31           
Name2830  Surname2       4.31           
Name5677  Surname1       4.31           
Name333   Surname1       4.31           
Name6934  Surname2       4.31           
Name2977  Surname1       4.31           
Name2478  Surname2       4.31           
Name386   Surname2       4.31           
Name4702  Surname2       4.31           
Name3149  Surname1       4.31           
Name748   Surname2       4.31           
Name2954  Surname2       4.31           
Name3853  Surname1       4.31           
Name7985  Surname1       4.31           
Name991   Surname1       4.31           
Name7668  Surname2       4.31           
Name2077  Surname1       4.30           
Name4682  Surname2       4.30           
Name5543  Surname1       4.30           
Name8594  Surname2       4.30           
Name3081  Surname1       4.30           
Name6530  Surname2       4.30           
Name8461  Surname1       4.30           
Name6778  Surname2       4.30           
Name1744  Surname2       4.30           
Name4904  Surname2       4.30           
Name6736  Surname2       4.30           
Name3729  Surname1       4.30           
Name445   Surname1       4.30           
Name6472  Surname2       4.30           
Name2514  Surname2       4.30           
Name5932  Surname2       4.30           
Name4923  Surname1       4.30           
Name4554  Surname2       4.30           
Name1920  Surname2       4.30           
Name5268  Surname2       4.30           
Name2667  Surname1       4.30           
Name1004  Surname2       4.30           
Name8309  Surname1       4.30           
Name1160  Surname2       4.29           
Name3397  Surname1       4.29           
Name7800  Surname2       4.29           
Name5352  Surname2       4.29           
Name5454  Surname2       4.29           
Name8877  Surname1       4.29           
Name6993  Surname1       4.29           
Name521   Surname1       4.29           
Name8571  Surname1       4.29           
Name7879  Surname1       4.29           
Name3960  Surname2       4.29           
Name4073  Surname1       4.29           
Name3730  Surname2       4.29           
Name8734  Surname2       4.29           
Name8357  Surname1       4.29           
Name6297  Surname1       4.28           
Name5570  Surname2       4.28           
Name1411  Surname1       4.28           
Name3882  Surname2       4.28           
Name5640  Surname2       4.28           
Name6830  Surname2       4.28           
Name7509  Surname1       4.28           
Name3367  Surname1       4.28           
Name4132  Surname2       4.28           
Name8611  Surname1       4.28           
Name8312  Surname2       4.28           
Name358   Surname2       4.28           
Name2238  Surname2       4.28           
Name1989  Surname1       4.28           
Name3647  Surname1       4.28           
Name8125  Surname1       4.28           
Name6194  Surname2       4.28           
Name9493  Surname1       4.28           
Name3981  Surname1       4.28           
Name9578  Surname2       4.28           
Name1350  Surname2       4.28           
Name6611  Surname1       4.27           
Name7060  Surname2       4.27           
Name8180  Surname2       4.27           
Name4664  Surname2       4.27           
Name2968  Surname2       4.27           
Name9094  Surname2       4.27           
Name1245  Surname1       4.27           
Name1841  Surname1       4.27           
Name7924  Surname2       4.27           
Name1634  Surname2       4.27           
Name6240  Surname2       4.27           
Name3118  Surname2       4.27           
Name1390  Surname2       4.27           
Name6808  Surname2       4.27           
Name7684  Surname2       4.27           
Name8968  Surname2       4.27           
Name2554  Surname2       4.27           
Name6660  Surname2       4.27           
Name4228  Surname2       4.27           
Name7856  Surname2       4.26           
Name724   Surname2       4.26           
Name5136  Surname2       4.26           
Name5300  Surname2       4.26           
Name8769  Surname1       4.26           
Name8346  Surname2       4.26           
Name6745  Surname1       4.26           
Name6861  Surname1       4.26           
Name9097  Surname1       4.26           
Name6947  Surname1       4.26           
Name9491  Surname1       4.26           
Name9596  Surname2       4.26           
Name2383  Surname1       4.26           
Name584   Surname2       4.26           
Name6603  Surname1       4.26           
Name7233  Surname1       4.26           
Name8666  Surname2       4.25           
Name7643  Surname1       4.25           
Name3885  Surname1       4.25           
Name8082  Surname2       4.25           
Name835   Surname1       4.25           
Name9126  Surname2       4.25           
Name2171  Surname1       4.25           
Name8890  Surname2       4.25           
Name1363  Surname1       4.25           
Name7045  Surname1       4.25           
Name5903  Surname1       4.25           
Name2055  Surname1       4.25           
Name9686  Surname2       4.25           
Name3578  Surname2       4.25           
Name5742  Surname2       4.25           
Name7815  Surname1       4.25           
Name5547  Surname1       4.25           
Name6783  Surname1       4.25           
Name9247  Surname1       4.24           
Name4465  Surname1       4.24           
Name1098  Surname2       4.24           
Name7572  Surname2       4.24           
Name9840  Surname2       4.24           
Name5945  Surname1       4.24           
Name6813  Surname1       4.24           
Name3635  Surname1       4.24           
Name8394  Surname2       4.24           
Name1785  Surname1       4.24           
Name3764  Surname2       4.24           
Name5388  Surname2       4.24           
Name3247  Surname1       4.24           
Name8927  Surname1       4.24           
Name1968  Surname2       4.24           
Name2536  Surname2       4.24           
Name7175  Surname1       4.24           
Name6729  Surname1       4.23           
Name4164  Surname2       4.23           
Name6302  Surname2       4.23           
Name7659  Surname1       4.23           
Name3652  Surname2       4.23           
Name2167  Surname1       4.23           
Name963   Surname1       4.23           
Name8806  Surname2       4.23           
Name1139  Surname1       4.23           
Name9584  Surname2       4.23           
Name6396  Surname2       4.23           
Name3988  Surname2       4.23           
Name2386  Surname2       4.23           
Name2663  Surname1       4.23           
Name5960  Surname2       4.23           
Name8522  Surname2       4.23           
Name2842  Surname2       4.23           
Name5641  Surname1       4.23           
Name6761  Surname1       4.22           
Name219   Surname1       4.22           
Name1991  Surname1       4.22           
Name6406  Surname2       4.22           
Name5797  Surname1       4.22           
Name6353  Surname1       4.22           
Name6254  Surname2       4.22           
Name5275  Surname1       4.22           
Name3198  Surname2       4.22           
Name4849  Surname1       4.22           
Name6323  Surname1       4.22           
Name4091  Surname1       4.22           
Name4028  Surname2       4.22           
Name3802  Surname2       4.22           
Name6488  Surname2       4.21           
Name7917  Surname1       4.21           
Name6597  Surname1       4.21           
Name9658  Surname2       4.21           
Name5257  Surname1       4.21           
Name910   Surname2       4.21           
Name4350  Surname2       4.21           
Name8821  Surname1       4.21           
Name9161  Surname1       4.21           
Name82    Surname2       4.21           
Name1581  Surname1       4.21           
Name2544  Surname2       4.21           
Name7390  Surname2       4.21           
Name3223  Surname1       4.21           
Name5975  Surname1       4.21           
Name3313  Surname1       4.21           
Name9364  Surname2       4.20           
Name9844  Surname2       4.20           
Name2051  Surname1       4.20           
Name9134  Surname2       4.20           
Name3773  Surname1       4.20           
Name5886  Surname2       4.20           
Name7770  Surname2       4.20           
Name8718  Surname2       4.20           
Name9240  Surname2       4.20           
Name1995  Surname1       4.20           
Name2543  Surname1       4.20           
Name4855  Surname1       4.20           
Name4303  Surname1       4.20           
Name3899  Surname1       4.20           
Name3688  Surname2       4.20           
Name1607  Surname1       4.20           
Name8315  Surname1       4.20           
Name5806  Surname2       4.20           
Name1021  Surname1       4.20           
Name2296  Surname2       4.20           
Name66    Surname2       4.20           
Name6442  Surname2       4.20           
Name7327  Surname1       4.20           
Name2933  Surname1       4.20           
Name5482  Surname2       4.20           
Name7482  Surname2       4.20           
Name8287  Surname1       4.19           
Name4100  Surname2       4.19           
Name3391  Surname1       4.19           
Name9417  Surname1       4.19           
Name3846  Surname2       4.19           
Name2179  Surname1       4.19           
Name2501  Surname1       4.19           
Name4422  Surname2       4.19           
Name5714  Surname2       4.19           
Name8130  Surname2       4.19           
Name5434  Surname2       4.19           
Name2194  Surname2       4.19           
Name4999  Surname1       4.19           
Name5859  Surname1       4.19           
Name6911  Surname1       4.19           
Name1601  Surname1       4.19           
Name1975  Surname1       4.19           
Name8328  Surname2       4.19           
Name8121  Surname1       4.19           
Name208   Surname2       4.19           
Name419   Surname1       4.19           
Name5904  Surname2       4.19           
Name6408  Surname2       4.19           
Name1500  Surname2       4.19           
Name7850  Surname2       4.19           
Name6966  Surname2       4.19           
Name3147  Surname1       4.18           
Name7375  Surname1       4.18           
Name588   Surname2       4.18           
Name2495  Surname1       4.18           
Name9249  Surname1       4.18           
Name2268  Surname2       4.18           
Name6136  Surname2       4.18           
Name355   Surname1       4.18           
Name5128  Surname2       4.18           
Name3914  Surname2       4.18           
Name6067  Surname1       4.18           
Name3424  Surname2       4.18           
Name4478  Surname2       4.18           
Name4965  Surname1       4.18           
Name5271  Surname1       4.17           
Name2216  Surname2       4.17           
Name9577  Surname1       4.17           
Name5715  Surname1       4.17           
Name5653  Surname1       4.17           
Name4818  Surname2       4.17           
Name7819  Surname1       4.17           
Name2566  Surname2       4.17           
Name7852  Surname2       4.17           
Name2876  Surname2       4.17           
Name3270  Surname2       4.17           
Name6175  Surname1       4.17           
Name9255  Surname1       4.17           
Name7941  Surname1       4.17           
Name5002  Surname2       4.17           
Name1301  Surname1       4.17           
Name8884  Surname2       4.17           
Name339   Surname1       4.17           
Name5475  Surname1       4.17           
Name9655  Surname1       4.17           
Name7019  Surname1       4.17           
Name8234  Surname2       4.16           
Name9936  Surname2       4.16           
Name2973  Surname1       4.16           
Name9468  Surname2       4.16           
Name5626  Surname2       4.16           
Name6821  Surname1       4.16           
Name5928  Surname2       4.16           
Name6265  Surname1       4.16           
Name3163  Surname1       4.16           
Name7270  Surname2       4.16           
Name3584  Surname2       4.16           
Name3211  Surname1       4.16           
Name7405  Surname1       4.16           
Name1209  Surname1       4.16           
Name9882  Surname2       4.16           
Name4018  Surname2       4.16           
Name2794  Surname2       4.16           
Name8729  Surname1       4.16           
Name8474  Surname2       4.16           
Name6654  Surname2       4.16           
Name5097  Surname1       4.16           
Name9219  Surname1       4.16           
Name3455  Surname1       4.16           
Name7100  Surname2       4.16           
Name6436  Surname2       4.16           
Name3452  Surname2       4.16           
Name1499  Surname1       4.16           
Name4620  Surname2       4.15           
Name3704  Surname2       4.15           
Name7439  Surname1       4.15           
Name6046  Surname2       4.15           
Name5730  Surname2       4.15           
Name2692  Surname2       4.15           
Name8388  Surname2       4.15           
Name1016  Surname2       4.15           
Name5036  Surname2       4.15           
Name45    Surname1       4.15           
Name6244  Surname2       4.15           
Name3969  Surname1       4.15           
Name720   Surname2       4.15           
Name5536  Surname2       4.15           
Name1821  Surname1       4.15           
Name6002  Surname2       4.15           
Name9643  Surname1       4.15           
Name6337  Surname1       4.14           
Name4453  Surname1       4.14           
Name5785  Surname1       4.14           
Name7485  Surname1       4.14           
Name6144  Surname2       4.14           
Name7205  Surname1       4.14           
Name7222  Surname2       4.14           
Name3296  Surname2       4.14           
Name7142  Surname2       4.14           
Name5567  Surname1       4.14           
Name4015  Surname1       4.14           
Name7626  Surname2       4.14           
Name8796  Surname2       4.14           
Name974   Surname2       4.14           
Name7727  Surname1       4.14           
Name8517  Surname1       4.14           
Name6529  Surname1       4.14           
Name3155  Surname1       4.14           
Name3886  Surname2       4.14           
Name7391  Surname1       4.14           
Name9969  Surname1       4.14           
Name2213  Surname1       4.13           
Name8456  Surname2       4.13           
Name4931  Surname1       4.13           
Name319   Surname1       4.13           
Name106   Surname2       4.13           
Name8336  Surname2       4.13           
Name9608  Surname2       4.13           
Name2277  Surname1       4.13           
Name2024  Surname2       4.13           
Name8811  Surname1       4.13           
Name3466  Surname2       4.13           
Name3600  Surname2       4.13           
Name3781  Surname1       4.13           
Name127   Surname1       4.13           
Name3114  Surname2       4.13           
Name4222  Surname2       4.13           
Name3129  Surname1       4.13           
Name1189  Surname1       4.13           
Name8561  Surname1       4.13           
Name869   Surname1       4.13           
Name897   Surname1       4.13           
Name3192  Surname2       4.13           
Name8947  Surname1       4.13           
Name4718  Surname2       4.13           
Name3005  Surname1       4.12           
Name7465  Surname1       4.12           
Name1562  Surname2       4.12           
Name9784  Surname2       4.12           
Name5004  Surname2       4.12           
Name6852  Surname2       4.12           
Name5951  Surname1       4.12           
Name6229  Surname1       4.12           
Name9683  Surname1       4.12           
Name3775  Surname1       4.12           
Name1275  Surname1       4.12           
Name6489  Surname1       4.12           
Name1654  Surname2       4.12           
Name6700  Surname2       4.12           
Name2249  Surname1       4.12           
Name8541  Surname1       4.12           
Name4197  Surname1       4.12           
Name681   Surname1       4.12           
Name9636  Surname2       4.12           
Name5084  Surname2       4.12           
Name8762  Surname2       4.11           
Name3161  Surname1       4.11           
Name9467  Surname1       4.11           
Name178   Surname2       4.11           
Name1712  Surname2       4.11           
Name223   Surname1       4.11           
Name4251  Surname1       4.11           
Name554   Surname2       4.11           
Name3350  Surname2       4.11           
Name2215  Surname1       4.11           
Name2123  Surname1       4.11           
Name2417  Surname1       4.11           
Name9285  Surname1       4.11           
Name515   Surname1       4.11           
Name7547  Surname1       4.11           
Name436   Surname2       4.11           
Name5590  Surname2       4.10           
Name4512  Surname2       4.10           
Name2034  Surname2       4.10           
Name6595  Surname1       4.10           
Name2684  Surname2       4.10           
Name1648  Surname2       4.10           
Name5585  Surname1       4.10           
Name953   Surname1       4.10           
Name7062  Surname2       4.10           
Name2611  Surname1       4.10           
Name5838  Surname2       4.10           
Name7666  Surname2       4.10           
Name7413  Surname1       4.10           
Name6209  Surname1       4.10           
Name4154  Surname2       4.10           
Name2252  Surname2       4.10           
Name4787  Surname1       4.10           
Name6788  Surname2       4.10           
Name2850  Surname2       4.10           
Name6578  Surname2       4.09           
Name7349  Surname1       4.09           
Name2350  Surname2       4.09           
Name1626  Surname2       4.09           
Name3586  Surname2       4.09           
Name1793  Surname1       4.09           
Name907   Surname1       4.09           
Name3017  Surname1       4.09           
Name4390  Surname2       4.09           
Name7744  Surname2       4.09           
Name4592  Surname2       4.09           
Name3812  Surname2       4.09           
Name9404  Surname2       4.09           
Name8179  Surname1       4.09           
Name7113  Surname1       4.09           
Name550   Surname2       4.09           
Name1897  Surname1       4.09           
Name4355  Surname1       4.09           
Name6571  Surname1       4.09           
Name9479  Surname1       4.09           
Name150   Surname2       4.09           
Name7026  Surname2       4.09           
Name6495  Surname1       4.08           
Name377   Surname1       4.08           
Name8463  Surname1       4.08           
Name8065  Surname1       4.08           
Name871   Surname1       4.08           
Name3274  Surname2       4.08           
Name4632  Surname2       4.08           
Name9369  Surname1       4.08           
Name9832  Surname2       4.08           
Name9908  Surname2       4.08           
Name7326  Surname2       4.08           
Name879   Surname1       4.08           
Name8268  Surname2       4.08           
Name7083  Surname1       4.08           
Name7998  Surname2       4.08           
Name165   Surname1       4.08           
Name2080  Surname2       4.08           
Name9782  Surname2       4.07           
Name962   Surname2       4.07           
Name7453  Surname1       4.07           
Name6833  Surname1       4.07           
Name4782  Surname2       4.07           
Name460   Surname2       4.07           
Name1877  Surname1       4.07           
Name9005  Surname1       4.07           
Name8598  Surname2       4.07           
Name9607  Surname1       4.07           
Name3907  Surname1       4.07           
Name500   Surname2       4.07           
Name3562  Surname2       4.07           
Name8690  Surname2       4.07           
Name9732  Surname2       4.07           
Name1225  Surname1       4.07           
Name5724  Surname2       4.07           
Name4081  Surname1       4.06           
Name2373  Surname1       4.06           
Name1199  Surname1       4.06           
Name8407  Surname1       4.06           
Name6651  Surname1       4.06           
Name6690  Surname2       4.06           
Name5044  Surname2       4.06           
Name6101  Surname1       4.06           
Name7110  Surname2       4.06           
Name830   Surname2       4.06           
Name3916  Surname2       4.06           
Name8523  Surname1       4.06           
Name7238  Surname2       4.06           
Name6994  Surname2       4.06           
Name6973  Surname1       4.06           
Name1015  Surname1       4.06           
Name883   Surname1       4.06           
Name7857  Surname1       4.06           
Name9973  Surname1       4.05           
Name5559  Surname1       4.05           
Name8144  Surname2       4.05           
Name8254  Surname2       4.05           
Name638   Surname2       4.05           
Name3256  Surname2       4.05           
Name1735  Surname1       4.05           
Name9759  Surname1       4.05           
Name9227  Surname1       4.05           
Name4588  Surname2       4.05           
Name7011  Surname1       4.05           
Name2120  Surname2       4.05           
Name1425  Surname1       4.05           
Name7084  Surname2       4.05           
Name2553  Surname1       4.05           
Name7964  Surname2       4.05           
Name9170  Surname2       4.05           
Name3517  Surname1       4.05           
Name8810  Surname2       4.04           
Name5198  Surname2       4.04           
Name8656  Surname2       4.04           
Name6373  Surname1       4.04           
Name5250  Surname2       4.04           
Name4964  Surname2       4.04           
Name6358  Surname2       4.04           
Name3521  Surname1       4.04           
Name551   Surname1       4.04           
Name258   Surname2       4.04           
Name5811  Surname1       4.04           
Name9287  Surname1       4.04           
Name6394  Surname2       4.04           
Name2600  Surname2       4.04           
Name5819  Surname1       4.04           
Name4636  Surname2       4.04           
Name1622  Surname2       4.03           
Name4864  Surname2       4.03           
Name5758  Surname2       4.03           
Name4035  Surname1       4.03           
Name9075  Surname1       4.03           
Name8085  Surname1       4.03           
Name4326  Surname2       4.03           
Name6065  Surname1       4.03           
Name8730  Surname2       4.03           
Name5731  Surname1       4.03           
Name2210  Surname2       4.03           
Name1552  Surname2       4.03           
Name1486  Surname2       4.03           
Name6393  Surname1       4.03           
Name7875  Surname1       4.03           
Name2985  Surname1       4.03           
Name7851  Surname1       4.03           
Name7022  Surname2       4.03           
Name4515  Surname1       4.03           
Name3996  Surname2       4.03           
Name5952  Surname2       4.03           
Name9106  Surname2       4.02           
Name8822  Surname2       4.02           
Name2033  Surname1       4.02           
Name6115  Surname1       4.02           
Name9265  Surname1       4.02           
Name5805  Surname1       4.02           
Name4998  Surname2       4.02           
Name4473  Surname1       4.02           
Name9223  Surname1       4.02           
Name3793  Surname1       4.02           
Name3279  Surname1       4.02           
Name8294  Surname2       4.01           
Name4941  Surname1       4.01           
Name9858  Surname2       4.01           
Name7834  Surname2       4.01           
Name2629  Surname1       4.01           
Name1038  Surname2       4.01           
Name7984  Surname2       4.01           
Name163   Surname1       4.01           
Name7299  Surname1       4.01           
Name6565  Surname1       4.01           
Name5305  Surname1       4.01           
Name3015  Surname1       4.00           
Name9611  Surname1       4.00           
Name6395  Surname1       4.00           
Name8534  Surname2       4.00           
Name7007  Surname1       4.00           
Name5893  Surname1       4.00           
Name3148  Surname2       4.00           
Name6070  Surname2       4.00           
Name4551  Surname1       4.00           
Name5624  Surname2       4.00           
Name3830  Surname2       4.00           
Name4032  Surname2       4.00           
Name1558  Surname2       4.00           
Name3870  Surname2       4.00           
Name5229  Surname1       4.00           
Name9141  Surname1       4.00           
Name2862  Surname2       4.00           
Name9696  Surname2       4.00           
Name1419  Surname1       3.99           
Name2652  Surname2       3.99           
Name5628  Surname2       3.99           
Name54    Surname2       3.99           
Name4654  Surname2       3.99           
Name1204  Surname2       3.99           
Name3297  Surname1       3.99           
Name9823  Surname1       3.99           
Name9405  Surname1       3.99           
Name2853  Surname1       3.98           
Name574   Surname2       3.98           
Name8682  Surname2       3.98           
Name8740  Surname2       3.98           
Name4115  Surname1       3.98           
Name3213  Surname1       3.98           
Name2228  Surname2       3.98           
Name1083  Surname1       3.98           
Name5032  Surname2       3.98           
Name3757  Surname1       3.98           
Name1451  Surname1       3.98           
Name3095  Surname1       3.98           
